Ni_frac,Fe_frac,Co_frac,Cu_frac,Mo_frac,Mn_frac,Cr_frac,V_frac
0.0,0.225,0.025,0.75,0.0,0.0,0.0,0.0
0.0,0.225,0.038,0.738,0.0,0.0,0.0,0.0
0.0,0.225,0.05,0.725,0.0,0.0,0.0,0.0
0.0,0.225,0.062,0.712,0.0,0.0,0.0,0.0
0.0,0.225,0.075,0.7,0.0,0.0,0.0,0.0
0.0,0.225,0.088,0.688,0.0,0.0,0.0,0.0
0.0,0.225,0.1,0.675,0.0,0.0,0.0,0.0
0.0,0.225,0.112,0.662,0.0,0.0,0.0,0.0
0.0,0.225,0.125,0.65,0.0,0.0,0.0,0.0
0.0,0.225,0.138,0.638,0.0,0.0,0.0,0.0
0.0,0.225,0.15,0.625,0.0,0.0,0.0,0.0
0.0,0.225,0.162,0.612,0.0,0.0,0.0,0.0
0.0,0.225,0.175,0.6,0.0,0.0,0.0,0.0
0.0,0.225,0.188,0.588,0.0,0.0,0.0,0.0
0.0,0.225,0.2,0.575,0.0,0.0,0.0,0.0
0.0,0.225,0.213,0.562,0.0,0.0,0.0,0.0
0.0,0.225,0.225,0.55,0.0,0.0,0.0,0.0
0.0,0.225,0.238,0.538,0.0,0.0,0.0,0.0
0.0,0.225,0.25,0.525,0.0,0.0,0.0,0.0
0.0,0.225,0.262,0.512,0.0,0.0,0.0,0.0
0.0,0.225,0.275,0.5,0.0,0.0,0.0,0.0
0.0,0.225,0.288,0.488,0.0,0.0,0.0,0.0
0.0,0.225,0.3,0.475,0.0,0.0,0.0,0.0
0.0,0.225,0.312,0.462,0.0,0.0,0.0,0.0
0.0,0.225,0.325,0.45,0.0,0.0,0.0,0.0
0.0,0.225,0.338,0.438,0.0,0.0,0.0,0.0
0.0,0.225,0.35,0.425,0.0,0.0,0.0,0.0
0.0,0.225,0.363,0.412,0.0,0.0,0.0,0.0
0.0,0.225,0.375,0.4,0.0,0.0,0.0,0.0
0.0,0.225,0.388,0.388,0.0,0.0,0.0,0.0
0.0,0.225,0.4,0.375,0.0,0.0,0.0,0.0
0.0,0.225,0.413,0.362,0.0,0.0,0.0,0.0
0.0,0.225,0.425,0.35,0.0,0.0,0.0,0.0
0.0,0.225,0.438,0.338,0.0,0.0,0.0,0.0
0.0,0.225,0.45,0.325,0.0,0.0,0.0,0.0
0.0,0.225,0.462,0.312,0.0,0.0,0.0,0.0
0.0,0.225,0.475,0.3,0.0,0.0,0.0,0.0
0.0,0.225,0.488,0.288,0.0,0.0,0.0,0.0
0.0,0.225,0.5,0.275,0.0,0.0,0.0,0.0
0.0,0.225,0.513,0.262,0.0,0.0,0.0,0.0
0.0,0.225,0.525,0.25,0.0,0.0,0.0,0.0
0.0,0.225,0.538,0.238,0.0,0.0,0.0,0.0
0.0,0.225,0.55,0.225,0.0,0.0,0.0,0.0
0.0,0.225,0.562,0.213,0.0,0.0,0.0,0.0
0.0,0.225,0.575,0.2,0.0,0.0,0.0,0.0
0.0,0.225,0.588,0.188,0.0,0.0,0.0,0.0
0.0,0.225,0.6,0.175,0.0,0.0,0.0,0.0
0.0,0.225,0.612,0.162,0.0,0.0,0.0,0.0
0.0,0.225,0.625,0.15,0.0,0.0,0.0,0.0
0.0,0.225,0.638,0.137,0.0,0.0,0.0,0.0
0.0,0.225,0.65,0.125,0.0,0.0,0.0,0.0
0.0,0.225,0.663,0.112,0.0,0.0,0.0,0.0
0.0,0.225,0.675,0.1,0.0,0.0,0.0,0.0
0.0,0.225,0.688,0.088,0.0,0.0,0.0,0.0
0.0,0.225,0.7,0.075,0.0,0.0,0.0,0.0
0.0,0.225,0.712,0.062,0.0,0.0,0.0,0.0
0.0,0.225,0.725,0.05,0.0,0.0,0.0,0.0
0.0,0.225,0.738,0.037,0.0,0.0,0.0,0.0
0.0,0.225,0.75,0.025,0.0,0.0,0.0,0.0
0.0,0.225,0.763,0.012,0.0,0.0,0.0,0.0
0.0,0.225,0.775,0.0,0.0,0.0,0.0,0.0
0.0,0.238,0.0,0.762,0.0,0.0,0.0,0.0
0.0,0.238,0.012,0.75,0.0,0.0,0.0,0.0
0.0,0.238,0.025,0.737,0.0,0.0,0.0,0.0
0.0,0.238,0.038,0.725,0.0,0.0,0.0,0.0
0.0,0.238,0.05,0.712,0.0,0.0,0.0,0.0
0.0,0.238,0.062,0.7,0.0,0.0,0.0,0.0
0.0,0.238,0.075,0.688,0.0,0.0,0.0,0.0
0.0,0.238,0.088,0.675,0.0,0.0,0.0,0.0
0.0,0.238,0.1,0.662,0.0,0.0,0.0,0.0
0.0,0.238,0.112,0.65,0.0,0.0,0.0,0.0
0.0,0.238,0.125,0.638,0.0,0.0,0.0,0.0
0.0,0.238,0.138,0.625,0.0,0.0,0.0,0.0
0.0,0.238,0.15,0.612,0.0,0.0,0.0,0.0
0.0,0.238,0.162,0.6,0.0,0.0,0.0,0.0
0.0,0.238,0.175,0.587,0.0,0.0,0.0,0.0
0.0,0.238,0.188,0.575,0.0,0.0,0.0,0.0
0.0,0.238,0.2,0.562,0.0,0.0,0.0,0.0
0.0,0.238,0.213,0.55,0.0,0.0,0.0,0.0
0.0,0.238,0.225,0.538,0.0,0.0,0.0,0.0
0.0,0.238,0.238,0.525,0.0,0.0,0.0,0.0
0.0,0.238,0.25,0.512,0.0,0.0,0.0,0.0
0.0,0.238,0.262,0.5,0.0,0.0,0.0,0.0
0.0,0.238,0.275,0.487,0.0,0.0,0.0,0.0
0.0,0.238,0.288,0.475,0.0,0.0,0.0,0.0
0.0,0.238,0.3,0.462,0.0,0.0,0.0,0.0
0.0,0.238,0.312,0.45,0.0,0.0,0.0,0.0
0.0,0.238,0.325,0.437,0.0,0.0,0.0,0.0
0.0,0.238,0.338,0.425,0.0,0.0,0.0,0.0
0.0,0.238,0.35,0.412,0.0,0.0,0.0,0.0
0.0,0.238,0.363,0.4,0.0,0.0,0.0,0.0
0.0,0.238,0.375,0.387,0.0,0.0,0.0,0.0
0.0,0.238,0.388,0.375,0.0,0.0,0.0,0.0
0.0,0.238,0.4,0.362,0.0,0.0,0.0,0.0
0.0,0.238,0.413,0.35,0.0,0.0,0.0,0.0
0.0,0.238,0.425,0.337,0.0,0.0,0.0,0.0
0.0,0.238,0.438,0.325,0.0,0.0,0.0,0.0
0.0,0.238,0.45,0.312,0.0,0.0,0.0,0.0
0.0,0.238,0.462,0.3,0.0,0.0,0.0,0.0
0.0,0.238,0.475,0.287,0.0,0.0,0.0,0.0
0.0,0.238,0.488,0.275,0.0,0.0,0.0,0.0
0.0,0.238,0.5,0.262,0.0,0.0,0.0,0.0
0.0,0.238,0.513,0.25,0.0,0.0,0.0,0.0
0.0,0.238,0.525,0.237,0.0,0.0,0.0,0.0
0.0,0.238,0.538,0.225,0.0,0.0,0.0,0.0
0.0,0.238,0.55,0.212,0.0,0.0,0.0,0.0
0.0,0.238,0.562,0.2,0.0,0.0,0.0,0.0
0.0,0.238,0.575,0.187,0.0,0.0,0.0,0.0
0.0,0.238,0.588,0.175,0.0,0.0,0.0,0.0
0.0,0.238,0.6,0.162,0.0,0.0,0.0,0.0
0.0,0.238,0.612,0.15,0.0,0.0,0.0,0.0
0.0,0.238,0.625,0.137,0.0,0.0,0.0,0.0
0.0,0.238,0.638,0.125,0.0,0.0,0.0,0.0
0.0,0.238,0.65,0.112,0.0,0.0,0.0,0.0
0.0,0.238,0.663,0.1,0.0,0.0,0.0,0.0
0.0,0.238,0.675,0.087,0.0,0.0,0.0,0.0
0.0,0.238,0.688,0.075,0.0,0.0,0.0,0.0
0.0,0.238,0.7,0.062,0.0,0.0,0.0,0.0
0.0,0.238,0.712,0.05,0.0,0.0,0.0,0.0
0.0,0.238,0.725,0.037,0.0,0.0,0.0,0.0
0.0,0.238,0.738,0.025,0.0,0.0,0.0,0.0
0.0,0.238,0.75,0.012,0.0,0.0,0.0,0.0
0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0
0.0,0.25,0.012,0.738,0.0,0.0,0.0,0.0
0.0,0.25,0.025,0.725,0.0,0.0,0.0,0.0
0.0,0.25,0.038,0.712,0.0,0.0,0.0,0.0
0.0,0.25,0.05,0.7,0.0,0.0,0.0,0.0
0.0,0.25,0.062,0.688,0.0,0.0,0.0,0.0
0.0,0.25,0.075,0.675,0.0,0.0,0.0,0.0
0.0,0.25,0.088,0.662,0.0,0.0,0.0,0.0
0.0,0.25,0.1,0.65,0.0,0.0,0.0,0.0
0.0,0.25,0.112,0.638,0.0,0.0,0.0,0.0
0.0,0.25,0.125,0.625,0.0,0.0,0.0,0.0
0.0,0.25,0.138,0.612,0.0,0.0,0.0,0.0
0.0,0.25,0.15,0.6,0.0,0.0,0.0,0.0
0.0,0.25,0.162,0.588,0.0,0.0,0.0,0.0
0.0,0.25,0.175,0.575,0.0,0.0,0.0,0.0
0.0,0.25,0.188,0.562,0.0,0.0,0.0,0.0
0.0,0.25,0.2,0.55,0.0,0.0,0.0,0.0
0.0,0.25,0.213,0.538,0.0,0.0,0.0,0.0
0.0,0.25,0.225,0.525,0.0,0.0,0.0,0.0
0.0,0.25,0.238,0.512,0.0,0.0,0.0,0.0
0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0
0.0,0.25,0.262,0.488,0.0,0.0,0.0,0.0
0.0,0.25,0.275,0.475,0.0,0.0,0.0,0.0
0.0,0.25,0.288,0.462,0.0,0.0,0.0,0.0
0.0,0.25,0.3,0.45,0.0,0.0,0.0,0.0
0.0,0.25,0.312,0.438,0.0,0.0,0.0,0.0
0.0,0.25,0.325,0.425,0.0,0.0,0.0,0.0
0.0,0.25,0.338,0.412,0.0,0.0,0.0,0.0
0.0,0.25,0.35,0.4,0.0,0.0,0.0,0.0
0.0,0.25,0.363,0.387,0.0,0.0,0.0,0.0
0.0,0.25,0.375,0.375,0.0,0.0,0.0,0.0
0.0,0.25,0.388,0.362,0.0,0.0,0.0,0.0
0.0,0.25,0.4,0.35,0.0,0.0,0.0,0.0
0.0,0.25,0.413,0.337,0.0,0.0,0.0,0.0
0.0,0.25,0.425,0.325,0.0,0.0,0.0,0.0
0.0,0.25,0.438,0.312,0.0,0.0,0.0,0.0
0.0,0.25,0.45,0.3,0.0,0.0,0.0,0.0
0.0,0.25,0.462,0.288,0.0,0.0,0.0,0.0
0.0,0.25,0.475,0.275,0.0,0.0,0.0,0.0
0.0,0.25,0.488,0.262,0.0,0.0,0.0,0.0
0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0
0.0,0.25,0.513,0.237,0.0,0.0,0.0,0.0
0.0,0.25,0.525,0.225,0.0,0.0,0.0,0.0
0.0,0.25,0.538,0.213,0.0,0.0,0.0,0.0
0.0,0.25,0.55,0.2,0.0,0.0,0.0,0.0
0.0,0.25,0.562,0.188,0.0,0.0,0.0,0.0
0.0,0.25,0.575,0.175,0.0,0.0,0.0,0.0
0.0,0.25,0.588,0.162,0.0,0.0,0.0,0.0
0.0,0.25,0.6,0.15,0.0,0.0,0.0,0.0
0.0,0.25,0.612,0.137,0.0,0.0,0.0,0.0
0.0,0.25,0.625,0.125,0.0,0.0,0.0,0.0
0.0,0.25,0.638,0.112,0.0,0.0,0.0,0.0
0.0,0.25,0.65,0.1,0.0,0.0,0.0,0.0
0.0,0.25,0.663,0.087,0.0,0.0,0.0,0.0
0.0,0.25,0.675,0.075,0.0,0.0,0.0,0.0
0.0,0.25,0.688,0.062,0.0,0.0,0.0,0.0
0.0,0.25,0.7,0.05,0.0,0.0,0.0,0.0
0.0,0.25,0.712,0.037,0.0,0.0,0.0,0.0
0.0,0.25,0.725,0.025,0.0,0.0,0.0,0.0
0.0,0.25,0.738,0.012,0.0,0.0,0.0,0.0
0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0
0.0,0.262,0.0,0.738,0.0,0.0,0.0,0.0
0.0,0.262,0.012,0.725,0.0,0.0,0.0,0.0
0.0,0.262,0.025,0.712,0.0,0.0,0.0,0.0
0.0,0.262,0.038,0.7,0.0,0.0,0.0,0.0
0.0,0.262,0.05,0.688,0.0,0.0,0.0,0.0
0.0,0.262,0.062,0.675,0.0,0.0,0.0,0.0
0.0,0.262,0.075,0.663,0.0,0.0,0.0,0.0
0.0,0.262,0.088,0.65,0.0,0.0,0.0,0.0
0.0,0.262,0.1,0.638,0.0,0.0,0.0,0.0
0.0,0.262,0.112,0.625,0.0,0.0,0.0,0.0
0.0,0.262,0.125,0.612,0.0,0.0,0.0,0.0
0.0,0.262,0.138,0.6,0.0,0.0,0.0,0.0
0.0,0.262,0.15,0.588,0.0,0.0,0.0,0.0
0.0,0.262,0.162,0.575,0.0,0.0,0.0,0.0
0.0,0.262,0.175,0.562,0.0,0.0,0.0,0.0
0.0,0.262,0.188,0.55,0.0,0.0,0.0,0.0
0.0,0.262,0.2,0.538,0.0,0.0,0.0,0.0
0.0,0.262,0.213,0.525,0.0,0.0,0.0,0.0
0.0,0.262,0.225,0.513,0.0,0.0,0.0,0.0
0.0,0.262,0.238,0.5,0.0,0.0,0.0,0.0
0.0,0.262,0.25,0.488,0.0,0.0,0.0,0.0
0.0,0.262,0.262,0.475,0.0,0.0,0.0,0.0
0.0,0.262,0.275,0.462,0.0,0.0,0.0,0.0
0.0,0.262,0.288,0.45,0.0,0.0,0.0,0.0
0.0,0.262,0.3,0.438,0.0,0.0,0.0,0.0
0.0,0.262,0.312,0.425,0.0,0.0,0.0,0.0
0.0,0.262,0.325,0.413,0.0,0.0,0.0,0.0
0.0,0.262,0.338,0.4,0.0,0.0,0.0,0.0
0.0,0.262,0.35,0.388,0.0,0.0,0.0,0.0
0.0,0.262,0.363,0.375,0.0,0.0,0.0,0.0
0.0,0.262,0.375,0.363,0.0,0.0,0.0,0.0
0.0,0.262,0.388,0.35,0.0,0.0,0.0,0.0
0.0,0.262,0.4,0.338,0.0,0.0,0.0,0.0
0.0,0.262,0.413,0.325,0.0,0.0,0.0,0.0
0.0,0.262,0.425,0.312,0.0,0.0,0.0,0.0
0.0,0.262,0.438,0.3,0.0,0.0,0.0,0.0
0.0,0.262,0.45,0.288,0.0,0.0,0.0,0.0
0.0,0.262,0.462,0.275,0.0,0.0,0.0,0.0
0.0,0.262,0.475,0.262,0.0,0.0,0.0,0.0
0.0,0.262,0.488,0.25,0.0,0.0,0.0,0.0
0.0,0.262,0.5,0.238,0.0,0.0,0.0,0.0
0.0,0.262,0.513,0.225,0.0,0.0,0.0,0.0
0.0,0.262,0.525,0.213,0.0,0.0,0.0,0.0
0.0,0.262,0.538,0.2,0.0,0.0,0.0,0.0
0.0,0.262,0.55,0.188,0.0,0.0,0.0,0.0
0.0,0.262,0.562,0.175,0.0,0.0,0.0,0.0
0.0,0.262,0.575,0.162,0.0,0.0,0.0,0.0
0.0,0.262,0.588,0.15,0.0,0.0,0.0,0.0
0.0,0.262,0.6,0.137,0.0,0.0,0.0,0.0
0.0,0.262,0.612,0.125,0.0,0.0,0.0,0.0
0.0,0.262,0.625,0.113,0.0,0.0,0.0,0.0
0.0,0.262,0.638,0.1,0.0,0.0,0.0,0.0
0.0,0.262,0.65,0.088,0.0,0.0,0.0,0.0
0.0,0.262,0.663,0.075,0.0,0.0,0.0,0.0
0.0,0.262,0.675,0.062,0.0,0.0,0.0,0.0
0.0,0.262,0.688,0.05,0.0,0.0,0.0,0.0
0.0,0.262,0.7,0.037,0.0,0.0,0.0,0.0
0.0,0.262,0.712,0.025,0.0,0.0,0.0,0.0
0.0,0.262,0.725,0.012,0.0,0.0,0.0,0.0
0.0,0.262,0.738,0.0,0.0,0.0,0.0,0.0
0.0,0.275,0.0,0.725,0.0,0.0,0.0,0.0
0.0,0.275,0.012,0.712,0.0,0.0,0.0,0.0
0.0,0.275,0.025,0.7,0.0,0.0,0.0,0.0
0.0,0.275,0.038,0.688,0.0,0.0,0.0,0.0
0.0,0.275,0.05,0.675,0.0,0.0,0.0,0.0
0.0,0.275,0.062,0.662,0.0,0.0,0.0,0.0
0.0,0.275,0.075,0.65,0.0,0.0,0.0,0.0
0.0,0.275,0.088,0.638,0.0,0.0,0.0,0.0
0.0,0.275,0.1,0.625,0.0,0.0,0.0,0.0
0.0,0.275,0.112,0.612,0.0,0.0,0.0,0.0
0.0,0.275,0.125,0.6,0.0,0.0,0.0,0.0
0.0,0.275,0.138,0.587,0.0,0.0,0.0,0.0
0.0,0.275,0.15,0.575,0.0,0.0,0.0,0.0
0.0,0.275,0.162,0.562,0.0,0.0,0.0,0.0
0.0,0.275,0.175,0.55,0.0,0.0,0.0,0.0
0.0,0.275,0.188,0.538,0.0,0.0,0.0,0.0
0.0,0.275,0.2,0.525,0.0,0.0,0.0,0.0
0.0,0.275,0.213,0.512,0.0,0.0,0.0,0.0
0.0,0.275,0.225,0.5,0.0,0.0,0.0,0.0
0.0,0.275,0.238,0.487,0.0,0.0,0.0,0.0
0.0,0.275,0.25,0.475,0.0,0.0,0.0,0.0
0.0,0.275,0.262,0.462,0.0,0.0,0.0,0.0
0.0,0.275,0.275,0.45,0.0,0.0,0.0,0.0
0.0,0.275,0.288,0.437,0.0,0.0,0.0,0.0
0.0,0.275,0.3,0.425,0.0,0.0,0.0,0.0
0.0,0.275,0.312,0.412,0.0,0.0,0.0,0.0
0.0,0.275,0.325,0.4,0.0,0.0,0.0,0.0
0.0,0.275,0.338,0.387,0.0,0.0,0.0,0.0
0.0,0.275,0.35,0.375,0.0,0.0,0.0,0.0
0.0,0.275,0.363,0.362,0.0,0.0,0.0,0.0
0.0,0.275,0.375,0.35,0.0,0.0,0.0,0.0
0.0,0.275,0.388,0.337,0.0,0.0,0.0,0.0
0.0,0.275,0.4,0.325,0.0,0.0,0.0,0.0
0.0,0.275,0.413,0.312,0.0,0.0,0.0,0.0
0.0,0.275,0.425,0.3,0.0,0.0,0.0,0.0
0.0,0.275,0.438,0.288,0.0,0.0,0.0,0.0
0.0,0.275,0.45,0.275,0.0,0.0,0.0,0.0
0.0,0.275,0.462,0.262,0.0,0.0,0.0,0.0
0.0,0.275,0.475,0.25,0.0,0.0,0.0,0.0
0.0,0.275,0.488,0.237,0.0,0.0,0.0,0.0
0.0,0.275,0.5,0.225,0.0,0.0,0.0,0.0
0.0,0.275,0.513,0.212,0.0,0.0,0.0,0.0
0.0,0.275,0.525,0.2,0.0,0.0,0.0,0.0
0.0,0.275,0.538,0.188,0.0,0.0,0.0,0.0
0.0,0.275,0.55,0.175,0.0,0.0,0.0,0.0
0.0,0.275,0.562,0.162,0.0,0.0,0.0,0.0
0.0,0.275,0.575,0.15,0.0,0.0,0.0,0.0
0.0,0.275,0.588,0.137,0.0,0.0,0.0,0.0
0.0,0.275,0.6,0.125,0.0,0.0,0.0,0.0
0.0,0.275,0.612,0.112,0.0,0.0,0.0,0.0
0.0,0.275,0.625,0.1,0.0,0.0,0.0,0.0
0.0,0.275,0.638,0.087,0.0,0.0,0.0,0.0
0.0,0.275,0.65,0.075,0.0,0.0,0.0,0.0
0.0,0.275,0.663,0.062,0.0,0.0,0.0,0.0
0.0,0.275,0.675,0.05,0.0,0.0,0.0,0.0
0.0,0.275,0.688,0.037,0.0,0.0,0.0,0.0
0.0,0.275,0.7,0.025,0.0,0.0,0.0,0.0
0.0,0.275,0.712,0.012,0.0,0.0,0.0,0.0
0.0,0.288,0.0,0.712,0.0,0.0,0.0,0.0
0.0,0.288,0.012,0.7,0.0,0.0,0.0,0.0
0.0,0.288,0.025,0.687,0.0,0.0,0.0,0.0
0.0,0.288,0.038,0.675,0.0,0.0,0.0,0.0
0.0,0.288,0.05,0.662,0.0,0.0,0.0,0.0
0.0,0.288,0.062,0.65,0.0,0.0,0.0,0.0
0.0,0.288,0.075,0.638,0.0,0.0,0.0,0.0
0.0,0.288,0.088,0.625,0.0,0.0,0.0,0.0
0.0,0.288,0.1,0.612,0.0,0.0,0.0,0.0
0.0,0.288,0.112,0.6,0.0,0.0,0.0,0.0
0.0,0.288,0.125,0.587,0.0,0.0,0.0,0.0
0.0,0.288,0.138,0.575,0.0,0.0,0.0,0.0
0.0,0.288,0.15,0.562,0.0,0.0,0.0,0.0
0.0,0.288,0.162,0.55,0.0,0.0,0.0,0.0
0.0,0.288,0.175,0.537,0.0,0.0,0.0,0.0
0.0,0.288,0.188,0.525,0.0,0.0,0.0,0.0
0.0,0.288,0.2,0.512,0.0,0.0,0.0,0.0
0.0,0.288,0.213,0.5,0.0,0.0,0.0,0.0
0.0,0.288,0.225,0.487,0.0,0.0,0.0,0.0
0.0,0.288,0.238,0.475,0.0,0.0,0.0,0.0
0.0,0.288,0.25,0.462,0.0,0.0,0.0,0.0
0.0,0.288,0.262,0.45,0.0,0.0,0.0,0.0
0.0,0.288,0.275,0.437,0.0,0.0,0.0,0.0
0.0,0.288,0.288,0.425,0.0,0.0,0.0,0.0
0.0,0.288,0.3,0.412,0.0,0.0,0.0,0.0
0.0,0.288,0.312,0.4,0.0,0.0,0.0,0.0
0.0,0.288,0.325,0.387,0.0,0.0,0.0,0.0
0.0,0.288,0.338,0.375,0.0,0.0,0.0,0.0
0.0,0.288,0.35,0.362,0.0,0.0,0.0,0.0
0.0,0.288,0.363,0.35,0.0,0.0,0.0,0.0
0.0,0.288,0.375,0.337,0.0,0.0,0.0,0.0
0.0,0.288,0.388,0.325,0.0,0.0,0.0,0.0
0.0,0.288,0.4,0.312,0.0,0.0,0.0,0.0
0.0,0.288,0.413,0.3,0.0,0.0,0.0,0.0
0.0,0.288,0.425,0.287,0.0,0.0,0.0,0.0
0.0,0.288,0.438,0.275,0.0,0.0,0.0,0.0
0.0,0.288,0.45,0.262,0.0,0.0,0.0,0.0
0.0,0.288,0.462,0.25,0.0,0.0,0.0,0.0
0.0,0.288,0.475,0.237,0.0,0.0,0.0,0.0
0.0,0.288,0.488,0.225,0.0,0.0,0.0,0.0
0.0,0.288,0.5,0.212,0.0,0.0,0.0,0.0
0.0,0.288,0.513,0.2,0.0,0.0,0.0,0.0
0.0,0.288,0.525,0.187,0.0,0.0,0.0,0.0
0.0,0.288,0.538,0.175,0.0,0.0,0.0,0.0
0.0,0.288,0.55,0.162,0.0,0.0,0.0,0.0
0.0,0.288,0.562,0.15,0.0,0.0,0.0,0.0
0.0,0.288,0.575,0.137,0.0,0.0,0.0,0.0
0.0,0.288,0.588,0.125,0.0,0.0,0.0,0.0
0.0,0.288,0.6,0.112,0.0,0.0,0.0,0.0
0.0,0.288,0.612,0.1,0.0,0.0,0.0,0.0
0.0,0.288,0.625,0.087,0.0,0.0,0.0,0.0
0.0,0.288,0.638,0.075,0.0,0.0,0.0,0.0
0.0,0.288,0.65,0.062,0.0,0.0,0.0,0.0
0.0,0.288,0.663,0.05,0.0,0.0,0.0,0.0
0.0,0.288,0.675,0.037,0.0,0.0,0.0,0.0
0.0,0.288,0.688,0.025,0.0,0.0,0.0,0.0
0.0,0.288,0.7,0.012,0.0,0.0,0.0,0.0
0.0,0.3,0.0,0.7,0.0,0.0,0.0,0.0
0.0,0.3,0.012,0.688,0.0,0.0,0.0,0.0
0.0,0.3,0.025,0.675,0.0,0.0,0.0,0.0
0.0,0.3,0.038,0.662,0.0,0.0,0.0,0.0
0.0,0.3,0.05,0.65,0.0,0.0,0.0,0.0
0.0,0.3,0.062,0.638,0.0,0.0,0.0,0.0
0.0,0.3,0.075,0.625,0.0,0.0,0.0,0.0
0.0,0.3,0.088,0.612,0.0,0.0,0.0,0.0
0.0,0.3,0.1,0.6,0.0,0.0,0.0,0.0
0.0,0.3,0.112,0.587,0.0,0.0,0.0,0.0
0.0,0.3,0.125,0.575,0.0,0.0,0.0,0.0
0.0,0.3,0.138,0.562,0.0,0.0,0.0,0.0
0.0,0.3,0.15,0.55,0.0,0.0,0.0,0.0
0.0,0.3,0.162,0.538,0.0,0.0,0.0,0.0
0.0,0.3,0.175,0.525,0.0,0.0,0.0,0.0
0.0,0.3,0.188,0.512,0.0,0.0,0.0,0.0
0.0,0.3,0.2,0.5,0.0,0.0,0.0,0.0
0.0,0.3,0.213,0.487,0.0,0.0,0.0,0.0
0.0,0.3,0.225,0.475,0.0,0.0,0.0,0.0
0.0,0.3,0.238,0.462,0.0,0.0,0.0,0.0
0.0,0.3,0.25,0.45,0.0,0.0,0.0,0.0
0.0,0.3,0.262,0.437,0.0,0.0,0.0,0.0
0.0,0.3,0.275,0.425,0.0,0.0,0.0,0.0
0.0,0.3,0.288,0.412,0.0,0.0,0.0,0.0
0.0,0.3,0.3,0.4,0.0,0.0,0.0,0.0
0.0,0.3,0.312,0.387,0.0,0.0,0.0,0.0
0.0,0.3,0.325,0.375,0.0,0.0,0.0,0.0
0.0,0.3,0.338,0.362,0.0,0.0,0.0,0.0
0.0,0.3,0.35,0.35,0.0,0.0,0.0,0.0
0.0,0.3,0.363,0.337,0.0,0.0,0.0,0.0
0.0,0.3,0.375,0.325,0.0,0.0,0.0,0.0
0.0,0.3,0.388,0.312,0.0,0.0,0.0,0.0
0.0,0.3,0.4,0.3,0.0,0.0,0.0,0.0
0.0,0.3,0.413,0.287,0.0,0.0,0.0,0.0
0.0,0.3,0.425,0.275,0.0,0.0,0.0,0.0
0.0,0.3,0.438,0.262,0.0,0.0,0.0,0.0
0.0,0.3,0.45,0.25,0.0,0.0,0.0,0.0
0.0,0.3,0.462,0.237,0.0,0.0,0.0,0.0
0.0,0.3,0.475,0.225,0.0,0.0,0.0,0.0
0.0,0.3,0.488,0.212,0.0,0.0,0.0,0.0
0.0,0.3,0.5,0.2,0.0,0.0,0.0,0.0
0.0,0.3,0.513,0.187,0.0,0.0,0.0,0.0
0.0,0.3,0.525,0.175,0.0,0.0,0.0,0.0
0.0,0.3,0.538,0.162,0.0,0.0,0.0,0.0
0.0,0.3,0.55,0.15,0.0,0.0,0.0,0.0
0.0,0.3,0.562,0.137,0.0,0.0,0.0,0.0
0.0,0.3,0.575,0.125,0.0,0.0,0.0,0.0
0.0,0.3,0.588,0.112,0.0,0.0,0.0,0.0
0.0,0.3,0.6,0.1,0.0,0.0,0.0,0.0
0.0,0.3,0.612,0.087,0.0,0.0,0.0,0.0
0.0,0.3,0.625,0.075,0.0,0.0,0.0,0.0
0.0,0.3,0.638,0.062,0.0,0.0,0.0,0.0
0.0,0.3,0.65,0.05,0.0,0.0,0.0,0.0
0.0,0.3,0.663,0.037,0.0,0.0,0.0,0.0
0.0,0.3,0.675,0.025,0.0,0.0,0.0,0.0
0.0,0.3,0.688,0.012,0.0,0.0,0.0,0.0
0.0,0.312,0.0,0.688,0.0,0.0,0.0,0.0
0.0,0.312,0.012,0.675,0.0,0.0,0.0,0.0
0.0,0.312,0.025,0.662,0.0,0.0,0.0,0.0
0.0,0.312,0.038,0.65,0.0,0.0,0.0,0.0
0.0,0.312,0.05,0.638,0.0,0.0,0.0,0.0
0.0,0.312,0.062,0.625,0.0,0.0,0.0,0.0
0.0,0.312,0.075,0.612,0.0,0.0,0.0,0.0
0.0,0.312,0.088,0.6,0.0,0.0,0.0,0.0
0.0,0.312,0.1,0.588,0.0,0.0,0.0,0.0
0.0,0.312,0.112,0.575,0.0,0.0,0.0,0.0
0.0,0.312,0.125,0.562,0.0,0.0,0.0,0.0
0.0,0.312,0.138,0.55,0.0,0.0,0.0,0.0
0.0,0.312,0.15,0.538,0.0,0.0,0.0,0.0
0.0,0.312,0.162,0.525,0.0,0.0,0.0,0.0
0.0,0.312,0.175,0.512,0.0,0.0,0.0,0.0
0.0,0.312,0.188,0.5,0.0,0.0,0.0,0.0
0.0,0.312,0.2,0.488,0.0,0.0,0.0,0.0
0.0,0.312,0.213,0.475,0.0,0.0,0.0,0.0
0.0,0.312,0.225,0.462,0.0,0.0,0.0,0.0
0.0,0.312,0.238,0.45,0.0,0.0,0.0,0.0
0.0,0.312,0.25,0.438,0.0,0.0,0.0,0.0
